no,timestamp,teks,teks_processed,tokens,matched_words,unmatched_words,removed_words
51,2016-12-24T11:47:15.000Z,KTweets Komunitas Disabilitas Serahkan Draft RUU Penyandang Disabilitas ke Sekjen DPR RI RUUDisabilitas,ktweets komunitas disabilitas serah draft RUU sandang disabilitas ke sekjen DPR RI ruudisabilitas,"['ktweets', 'komunitas', 'disabilitas', 'serah', 'draft', 'RUU', 'sandang', 'disabilitas', 'ke', 'sekjen', 'DPR', 'RI', 'ruudisabilitas']","['komunitas', 'serah', 'RUU', 'DPR']",['ke'],"['ktweets', 'disabilitas', 'draft', 'sandang', 'disabilitas', 'sekjen', 'RI', 'ruudisabilitas']"
52,2016-12-24T10:44:44.000Z,Konsolidasi Pendidikan Politik DPD Golkar Kota Semarang Reses Anggota DPR RI Mujib Rohmad,konsolidasi didik politik DPD golkar kota semarang reses anggota DPR RI mujib rohmad,"['konsolidasi', 'didik', 'politik', 'DPD', 'golkar', 'kota', 'semarang', 'reses', 'anggota', 'DPR', 'RI', 'mujib', 'rohmad']","['konsolidasi', 'didik', 'politik', 'kota', 'reses', 'anggota', 'DPR']",[],"['DPD', 'golkar', 'semarang', 'RI', 'mujib', 'rohmad']"
53,2016-12-24T10:02:14.000Z,DPR Minta Pemerintah Evaluasi Kebijakan Bebas Visa Komisi IX DPR RI merekomendasikan kepada pemerintah untuk,DPR minta pemerintah evaluasi kebijakan bebas visa komisi IX DPR RI rekomendasi kepada pemerintah untuk,"['DPR', 'minta', 'pemerintah', 'evaluasi', 'kebijakan', 'bebas', 'visa', 'komisi', 'IX', 'DPR', 'RI', 'rekomendasi', 'kepada', 'pemerintah', 'untuk']","['DPR', 'minta', 'pemerintah', 'kebijakan', 'bebas', 'komisi', 'DPR', 'pemerintah']",['untuk'],"['evaluasi', 'visa', 'IX', 'RI', 'rekomendasi', 'kepada']"
54,2016-12-24T09:32:54.000Z,Reses Anggota DPR RI Drs H Dadang S Muchtar Bersama Masyarakat Desa Pasirtalaga Kecamatan Telagasari Kabupaten Karawang Desember,reses anggota DPR RI drs h dadang si muchtar sama masyarakat desa pasirtalaga camat telagasari kabupaten karawang desember,"['reses', 'anggota', 'DPR', 'RI', 'drs', 'h', 'dadang', 'si', 'muchtar', 'sama', 'masyarakat', 'desa', 'pasirtalaga', 'camat', 'telagasari', 'kabupaten', 'karawang', 'desember']","['reses', 'anggota', 'DPR', 'sama']",[],"['RI', 'drs', 'h', 'dadang', 'si', 'muchtar', 'masyarakat', 'desa', 'pasirtalaga', 'camat', 'telagasari', 'kabupaten', 'karawang', 'desember']"
55,2016-12-24T02:57:25.000Z,Bayangkan bila anggota dpr dlm reses nya mensosialisasikan tax amnesti pasti efek nya positif tuk menyakin kan rakyat Tujuan ini program,bayang bila anggota dpr dalam reses nya sosialisasi tax amnesti pasti efek nya positif untuk menyakin kan rakyat tuju ini program,"['bayang', 'bila', 'anggota', 'dpr', 'dalam', 'reses', 'nya', 'sosialisasi', 'tax', 'amnesti', 'pasti', 'efek', 'nya', 'positif', 'untuk', 'menyakin', 'kan', 'rakyat', 'tuju', 'ini', 'program']","['bayang', 'anggota', 'dpr', 'dalam', 'reses', 'pasti', 'efek', 'positif', 'rakyat', 'tuju']","['untuk', 'ini']","['bila', 'nya', 'sosialisasi', 'tax', 'amnesti', 'nya', 'menyakin', 'kan', 'program']"
56,2016-12-23T21:07:30.000Z,BaBekasihtau Rencana Kebijakan Redenominasi Ini Pandangan Positif Anggota DPR,babekasihtau rencana kebijakan redenominasi ini pandang positif anggota DPR,"['babekasihtau', 'rencana', 'kebijakan', 'redenominasi', 'ini', 'pandang', 'positif', 'anggota', 'DPR']","['rencana', 'kebijakan', 'pandang', 'positif', 'anggota', 'DPR']",['ini'],"['babekasihtau', 'redenominasi']"
57,2016-12-23T21:06:09.000Z,body status Dewibet Jkt Rencana Kebijakan uangrupiah redenominasi surabaya TeamK wanita dewi,body status dewibet jakarta rencana kebijakan uangrupiah redenominasi surabaya teamk wanita dewi,"['body', 'status', 'dewibet', 'jakarta', 'rencana', 'kebijakan', 'uangrupiah', 'redenominasi', 'surabaya', 'teamk', 'wanita', 'dewi']","['rencana', 'kebijakan']",[],"['body', 'status', 'dewibet', 'jakarta', 'uangrupiah', 'redenominasi', 'surabaya', 'teamk', 'wanita', 'dewi']"
58,2016-12-23T20:56:28.000Z,Rencana Kebijakan Redenominasi Ini Pandangan Positif Anggota DPR,rencana kebijakan redenominasi ini pandang positif anggota DPR,"['rencana', 'kebijakan', 'redenominasi', 'ini', 'pandang', 'positif', 'anggota', 'DPR']","['rencana', 'kebijakan', 'pandang', 'positif', 'anggota', 'DPR']",['ini'],['redenominasi']
59,2016-12-23T16:26:59.000Z,Ratusan Pekerja Ilegal China Ditangkap Kebijakan BEBAS VISA perlu DITINJAU ULANG,ratus kerja ilegal china tangkap kebijakan BEBAS VISA perlu TINJAU ULANG,"['ratus', 'kerja', 'ilegal', 'china', 'tangkap', 'kebijakan', 'BEBAS', 'VISA', 'perlu', 'TINJAU', 'ULANG']","['kerja', 'tangkap', 'kebijakan', 'BEBAS', 'perlu']",[],"['ratus', 'ilegal', 'china', 'VISA', 'TINJAU', 'ULANG']"
60,2016-12-23T15:36:09.000Z,Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut GoAceh,anggota DPR ini minta kebijakan bebas visa cabut goaceh,"['anggota', 'DPR', 'ini', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut', 'goaceh']","['anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'cabut']",['ini'],"['visa', 'goaceh']"
61,2016-12-23T14:46:16.000Z,Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut,anggota DPR ini minta kebijakan bebas visa cabut,"['anggota', 'DPR', 'ini', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut']","['anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'cabut']",['ini'],['visa']
62,2016-12-23T14:45:13.000Z,Sudah seharusnya di tinjau ulang Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut,sudah harus di tinjau ulang anggota DPR ini minta kebijakan bebas visa cabut,"['sudah', 'harus', 'di', 'tinjau', 'ulang', 'anggota', 'DPR', 'ini', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut']","['sudah', 'harus', 'anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'cabut']","['di', 'ini']","['tinjau', 'ulang', 'visa']"
63,2016-12-23T14:32:35.000Z,Bikin Resah Masyarakat Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut GoAceh,bikin resah masyarakat anggota DPR ini minta kebijakan bebas visa cabut goaceh,"['bikin', 'resah', 'masyarakat', 'anggota', 'DPR', 'ini', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut', 'goaceh']","['resah', 'anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'cabut']",['ini'],"['bikin', 'masyarakat', 'visa', 'goaceh']"
64,2016-12-23T11:54:13.000Z,Bikin Resah Masyarakat Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut,bikin resah masyarakat anggota DPR ini minta kebijakan bebas visa cabut,"['bikin', 'resah', 'masyarakat', 'anggota', 'DPR', 'ini', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut']","['resah', 'anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'cabut']",['ini'],"['bikin', 'masyarakat', 'visa']"
65,2016-12-23T09:46:38.000Z,Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas,komisi VII harap RUU kerja sosial masuk prolegnas,"['komisi', 'VII', 'harap', 'RUU', 'kerja', 'sosial', 'masuk', 'prolegnas']","['komisi', 'harap', 'RUU', 'kerja', 'sosial', 'masuk']",[],"['VII', 'prolegnas']"
66,2016-12-23T09:46:15.000Z,Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas info,komisi VII harap RUU kerja sosial masuk prolegnas info,"['komisi', 'VII', 'harap', 'RUU', 'kerja', 'sosial', 'masuk', 'prolegnas', 'info']","['komisi', 'harap', 'RUU', 'kerja', 'sosial', 'masuk', 'info']",[],"['VII', 'prolegnas']"
67,2016-12-23T09:46:06.000Z,Dwi Murdaningsih Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas,dwi murdaningsih komisi VII harap RUU kerja sosial masuk prolegnas,"['dwi', 'murdaningsih', 'komisi', 'VII', 'harap', 'RUU', 'kerja', 'sosial', 'masuk', 'prolegnas']","['komisi', 'harap', 'RUU', 'kerja', 'sosial', 'masuk']",[],"['dwi', 'murdaningsih', 'VII', 'prolegnas']"
68,2016-12-23T09:44:26.000Z,Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas News,komisi VII harap RUU kerja sosial masuk prolegnas news,"['komisi', 'VII', 'harap', 'RUU', 'kerja', 'sosial', 'masuk', 'prolegnas', 'news']","['komisi', 'harap', 'RUU', 'kerja', 'sosial', 'masuk']",[],"['VII', 'prolegnas', 'news']"
69,2016-12-23T09:43:20.000Z,Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas ROL,komisi VII harap RUU kerja sosial masuk prolegnas ROL,"['komisi', 'VII', 'harap', 'RUU', 'kerja', 'sosial', 'masuk', 'prolegnas', 'ROL']","['komisi', 'harap', 'RUU', 'kerja', 'sosial', 'masuk']",[],"['VII', 'prolegnas', 'ROL']"
70,2016-12-23T09:41:28.000Z,republikaonline Komisi VIII Berharap RUU Pekerja Sosial Masuk Prolegnas,republikaonline komisi VII harap RUU kerja sosial masuk prolegnas,"['republikaonline', 'komisi', 'VII', 'harap', 'RUU', 'kerja', 'sosial', 'masuk', 'prolegnas']","['komisi', 'harap', 'RUU', 'kerja', 'sosial', 'masuk']",[],"['republikaonline', 'VII', 'prolegnas']"
71,2016-12-23T09:36:12.000Z,Bilal Ramadhan Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut,bilal ramadhan anggota DPR ini minta kebijakan bebas visa cabut,"['bilal', 'ramadhan', 'anggota', 'DPR', 'ini', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut']","['anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'cabut']",['ini'],"['bilal', 'ramadhan', 'visa']"
72,2016-12-23T09:33:08.000Z,Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut ROL,anggota DPR ini minta kebijakan bebas visa cabut ROL,"['anggota', 'DPR', 'ini', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut', 'ROL']","['anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'cabut']",['ini'],"['visa', 'ROL']"
73,2016-12-23T09:31:25.000Z,Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut info,anggota DPR ini minta kebijakan bebas visa cabut info,"['anggota', 'DPR', 'ini', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut', 'info']","['anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'cabut', 'info']",['ini'],['visa']
74,2016-12-23T09:31:11.000Z,republikaonline Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut,republikaonline anggota DPR ini minta kebijakan bebas visa cabut,"['republikaonline', 'anggota', 'DPR', 'ini', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut']","['anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'cabut']",['ini'],"['republikaonline', 'visa']"
75,2016-12-23T09:29:07.000Z,Anggota DPR Ini Minta Kebijakan Bebas Visa Dicabut News,anggota DPR ini minta kebijakan bebas visa cabut news,"['anggota', 'DPR', 'ini', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut', 'news']","['anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'cabut']",['ini'],"['visa', 'news']"
76,2016-12-23T09:16:21.000Z,DPR Minta Kebijakan Bebas Visa Dicabut,DPR minta kebijakan bebas visa cabut,"['DPR', 'minta', 'kebijakan', 'bebas', 'visa', 'cabut']","['DPR', 'minta', 'kebijakan', 'bebas', 'cabut']",[],['visa']
77,2016-12-23T09:02:12.000Z,Cc RT JK Sebut Kebijakan Bebas Visa Perlu Dievaluasi,cc RT JIKA sebut kebijakan bebas visa perlu evaluasi,"['cc', 'RT', 'JIKA', 'sebut', 'kebijakan', 'bebas', 'visa', 'perlu', 'evaluasi']","['kebijakan', 'bebas', 'perlu']",['JIKA'],"['cc', 'RT', 'sebut', 'visa', 'evaluasi']"
78,2016-12-23T06:02:31.000Z,Anggota DPR RI Gelar Reses di Desa Siberida Kecamatan Batang Gansal,anggota DPR RI gelar reses di desa siberida camat batang gansal,"['anggota', 'DPR', 'RI', 'gelar', 'reses', 'di', 'desa', 'siberida', 'camat', 'batang', 'gansal']","['anggota', 'DPR', 'gelar', 'reses', 'batang']",['di'],"['RI', 'desa', 'siberida', 'camat', 'gansal']"
79,2016-12-23T04:24:14.000Z,Kunjungi Ponpes Tazaka Anggota DPR Minta Masukan soal RUU Ponpes,kunjung ponpes tazaka anggota DPR minta masuk soal RUU ponpes,"['kunjung', 'ponpes', 'tazaka', 'anggota', 'DPR', 'minta', 'masuk', 'soal', 'RUU', 'ponpes']","['kunjung', 'anggota', 'DPR', 'minta', 'masuk', 'soal', 'RUU']",[],"['ponpes', 'tazaka', 'ponpes']"
80,2016-12-22T14:07:26.000Z,Reses A DPR RI Jaring aspirasi Kamis malam,reses a DPR RI jaring aspirasi kamis malam,"['reses', 'a', 'DPR', 'RI', 'jaring', 'aspirasi', 'kamis', 'malam']","['reses', 'DPR', 'jaring', 'aspirasi', 'malam']",[],"['a', 'RI', 'kamis']"
81,2016-12-22T13:53:37.000Z,JMR JAringRadio DPR RI Pemberdayaan ekonomi sangat penting u tekan terorisme bahkan kebijakan bebas Visa jg harus dihapus Cc,JMR jaringradio DPR RI daya ekonomi sangat penting kamu tekan terorisme bahkan kebijakan bebas visa juga harus hapus cc,"['JMR', 'jaringradio', 'DPR', 'RI', 'daya', 'ekonomi', 'sangat', 'penting', 'kamu', 'tekan', 'terorisme', 'bahkan', 'kebijakan', 'bebas', 'visa', 'juga', 'harus', 'hapus', 'cc']","['DPR', 'sangat', 'penting', 'tekan', 'kebijakan', 'bebas', 'harus', 'hapus']",['kamu'],"['JMR', 'jaringradio', 'RI', 'daya', 'ekonomi', 'terorisme', 'bahkan', 'visa', 'juga', 'cc']"
82,2016-12-22T08:16:25.000Z,Pemerintah Diminta Evaluasi Kebijakan Bebas Visa,pemerintah minta evaluasi kebijakan bebas visa,"['pemerintah', 'minta', 'evaluasi', 'kebijakan', 'bebas', 'visa']","['pemerintah', 'minta', 'kebijakan', 'bebas']",[],"['evaluasi', 'visa']"
83,2016-12-21T10:15:01.000Z,Kebijakan Bebas Visa Hilangkan Potensi Pendapatan Negara Rp Triliun,kebijakan bebas visa hilang potensi dapat negara rp triliun,"['kebijakan', 'bebas', 'visa', 'hilang', 'potensi', 'dapat', 'negara', 'rp', 'triliun']","['kebijakan', 'bebas', 'hilang', 'potensi', 'dapat']",[],"['visa', 'negara', 'rp', 'triliun']"
84,2016-12-21T08:47:51.000Z,Dapilku Rumahku Reses dan silaturahim bersama anggota DPR RI PKBMembelaRakyat,dapilku rumah reses dan silaturahim sama anggota DPR RI pkbmembelarakyat,"['dapilku', 'rumah', 'reses', 'dan', 'silaturahim', 'sama', 'anggota', 'DPR', 'RI', 'pkbmembelarakyat']","['rumah', 'reses', 'silaturahim', 'sama', 'anggota', 'DPR']",['dan'],"['dapilku', 'RI', 'pkbmembelarakyat']"
85,2016-12-21T07:25:06.000Z,RUU ini merupakan inisiatif dari DPR RI telah penuhi tata tertib dan segala peraturan DPR RI baleg,RUU ini rupa inisiatif dari DPR RI telah penuh tata tertib dan segala pengaturan DPR RI baleg,"['RUU', 'ini', 'rupa', 'inisiatif', 'dari', 'DPR', 'RI', 'telah', 'penuh', 'tata', 'tertib', 'dan', 'segala', 'pengaturan', 'DPR', 'RI', 'baleg']","['RUU', 'rupa', 'DPR', 'tata', 'tertib', 'DPR', 'baleg']","['ini', 'dari', 'dan']","['inisiatif', 'RI', 'telah', 'penuh', 'segala', 'pengaturan', 'RI']"
86,2016-12-21T06:15:58.000Z,Anggota DPR Minta Kebijakan Bebas Visa Dievaluasi,anggota DPR minta kebijakan bebas visa evaluasi,"['anggota', 'DPR', 'minta', 'kebijakan', 'bebas', 'visa', 'evaluasi']","['anggota', 'DPR', 'minta', 'kebijakan', 'bebas']",[],"['visa', 'evaluasi']"
87,2016-12-21T04:31:12.000Z,Edhie Baskoro Yudhoyono atau yg biasa disapa Ibas anggota DPR RI dari Partai Demokrat kembali melakukan reses,edhie baskoro yudhoyono atau yang biasa sapa ibas anggota DPR RI dari partai demokrat kembali pelaksanaan reses,"['edhie', 'baskoro', 'yudhoyono', 'atau', 'yang', 'biasa', 'sapa', 'ibas', 'anggota', 'DPR', 'RI', 'dari', 'partai', 'demokrat', 'kembali', 'pelaksanaan', 'reses']","['biasa', 'anggota', 'DPR', 'pelaksanaan', 'reses']","['atau', 'yang', 'dari']","['edhie', 'baskoro', 'yudhoyono', 'sapa', 'ibas', 'RI', 'partai', 'demokrat', 'kembali']"
88,2016-12-21T04:22:05.000Z,Anggota DPR RI ini menilai kebijakan penambahan biaya visa riyal Saudi bagi jemaah umrah itu hal positif,anggota DPR RI ini nilai kebijakan tambah biaya visa riyal saudi bagi jemaah umrah itu hal positif,"['anggota', 'DPR', 'RI', 'ini', 'nilai', 'kebijakan', 'tambah', 'biaya', 'visa', 'riyal', 'saudi', 'bagi', 'jemaah', 'umrah', 'itu', 'hal', 'positif']","['anggota', 'DPR', 'nilai', 'kebijakan', 'tambah', 'bagi', 'positif']","['ini', 'itu']","['RI', 'biaya', 'visa', 'riyal', 'saudi', 'jemaah', 'umrah', 'hal']"
89,2016-12-20T18:32:07.000Z,mengharukan wakil rakyat trlalu banyak waktunya utk update disosmed hampir ga ada waktu utk update aspirasi rakyat yg diwakilinya,haru wakil rakyat terlalu banyak waktu untuk update disosmed hampir tidak ada waktu untuk update aspirasi rakyat yang wakil,"['haru', 'wakil', 'rakyat', 'terlalu', 'banyak', 'waktu', 'untuk', 'update', 'disosmed', 'hampir', 'tidak', 'ada', 'waktu', 'untuk', 'update', 'aspirasi', 'rakyat', 'yang', 'wakil']","['wakil', 'rakyat', 'terlalu', 'banyak', 'tidak', 'ada', 'aspirasi', 'rakyat', 'wakil']","['untuk', 'untuk', 'yang']","['haru', 'waktu', 'update', 'disosmed', 'hampir', 'waktu', 'update']"
90,2016-12-20T15:40:47.000Z,Anggota DPR menilai kebijakan bebas visa memicu banyaknya TKA yang bekerja secara ilegal,anggota DPR nilai kebijakan bebas visa picu banyak TKA yang kerja cara ilegal,"['anggota', 'DPR', 'nilai', 'kebijakan', 'bebas', 'visa', 'picu', 'banyak', 'TKA', 'yang', 'kerja', 'cara', 'ilegal']","['anggota', 'DPR', 'nilai', 'kebijakan', 'bebas', 'banyak', 'kerja']",['yang'],"['visa', 'picu', 'TKA', 'cara', 'ilegal']"
91,2016-12-20T12:22:48.000Z,DPR Desak Pemerintah Evaluasi Kebijakan Bebas Visa Wakil Ketua Komisi IX DPR RI Saleh Partaonan Daulay menilai,DPR desakan pemerintah evaluasi kebijakan bebas visa wakil ketua komisi IX DPR RI saleh partaonan daulay nilai,"['DPR', 'desakan', 'pemerintah', 'evaluasi', 'kebijakan', 'bebas', 'visa', 'wakil', 'ketua', 'komisi', 'IX', 'DPR', 'RI', 'saleh', 'partaonan', 'daulay', 'nilai']","['DPR', 'desakan', 'pemerintah', 'kebijakan', 'bebas', 'wakil', 'komisi', 'DPR', 'nilai']",[],"['evaluasi', 'visa', 'ketua', 'IX', 'RI', 'saleh', 'partaonan', 'daulay']"
92,2016-12-20T12:17:29.000Z,Kebijakan Bebas Visa Dinilai Perlu Dievaluasi,kebijakan bebas visa nilai perlu evaluasi,"['kebijakan', 'bebas', 'visa', 'nilai', 'perlu', 'evaluasi']","['kebijakan', 'bebas', 'nilai', 'perlu']",[],"['visa', 'evaluasi']"
93,2016-12-20T09:28:30.000Z,Kebijakan Bebas Visa Dinilai Perlu Dievaluasi info,kebijakan bebas visa nilai perlu evaluasi info,"['kebijakan', 'bebas', 'visa', 'nilai', 'perlu', 'evaluasi', 'info']","['kebijakan', 'bebas', 'nilai', 'perlu', 'info']",[],"['visa', 'evaluasi']"
94,2016-12-20T09:28:19.000Z,Kebijakan Bebas Visa Dinilai Perlu Dievaluasi News,kebijakan bebas visa nilai perlu evaluasi news,"['kebijakan', 'bebas', 'visa', 'nilai', 'perlu', 'evaluasi', 'news']","['kebijakan', 'bebas', 'nilai', 'perlu']",[],"['visa', 'evaluasi', 'news']"
95,2016-12-20T09:27:27.000Z,Dwi Murdaningsih Kebijakan Bebas Visa Dinilai Perlu Dievaluasi,dwi murdaningsih kebijakan bebas visa nilai perlu evaluasi,"['dwi', 'murdaningsih', 'kebijakan', 'bebas', 'visa', 'nilai', 'perlu', 'evaluasi']","['kebijakan', 'bebas', 'nilai', 'perlu']",[],"['dwi', 'murdaningsih', 'visa', 'evaluasi']"
96,2016-12-20T07:50:32.000Z,Berkunjung ke DPR RI diterima Setjen bagian Bamus Krn DPR RInya masa reses,kunjung ke DPR RI terima setjen bagi bamus karena DPR rinya masa reses,"['kunjung', 'ke', 'DPR', 'RI', 'terima', 'setjen', 'bagi', 'bamus', 'karena', 'DPR', 'rinya', 'masa', 'reses']","['kunjung', 'DPR', 'terima', 'bagi', 'DPR', 'reses']","['ke', 'karena']","['RI', 'setjen', 'bamus', 'rinya', 'masa']"
97,2016-12-20T05:18:42.000Z,Anggota Komisi I DPR RI Jazuli Juwaini data Dirjen Imigrasi Kemenkumham WNA paling banyak melanggar kebijakan bebas visa adalah Tiongkok,anggota komisi i DPR RI jazuli juwaini data dirjen imigrasi kemenkumham WNA paling banyak langgar kebijakan bebas visa adalah tiongkok,"['anggota', 'komisi', 'i', 'DPR', 'RI', 'jazuli', 'juwaini', 'data', 'dirjen', 'imigrasi', 'kemenkumham', 'WNA', 'paling', 'banyak', 'langgar', 'kebijakan', 'bebas', 'visa', 'adalah', 'tiongkok']","['anggota', 'komisi', 'DPR', 'data', 'banyak', 'kebijakan', 'bebas']",[],"['i', 'RI', 'jazuli', 'juwaini', 'dirjen', 'imigrasi', 'kemenkumham', 'WNA', 'paling', 'langgar', 'visa', 'adalah', 'tiongkok']"
98,2016-12-20T05:17:26.000Z,Anggota Komisi I DPR RI Jazuli Juwaini munculnya kekhawatiran dugaan pelanggaran WNA yg memanfaatkan kebijakan pemerintah pembebasan visa,anggota komisi i DPR RI jazuli juwaini muncul khawatir duga langgar WNA yang manfaat kebijakan pemerintah bebas visa,"['anggota', 'komisi', 'i', 'DPR', 'RI', 'jazuli', 'juwaini', 'muncul', 'khawatir', 'duga', 'langgar', 'WNA', 'yang', 'manfaat', 'kebijakan', 'pemerintah', 'bebas', 'visa']","['anggota', 'komisi', 'DPR', 'muncul', 'khawatir', 'duga', 'manfaat', 'kebijakan', 'pemerintah', 'bebas']",['yang'],"['i', 'RI', 'jazuli', 'juwaini', 'langgar', 'WNA', 'visa']"
99,2016-12-20T05:01:48.000Z,rakyat kritikmu mengenai kebijakan presiden kerjasama dng Iran dan kebebasan ormas asing dalam negri RI,rakyat kritikan kena kebijakan presiden kerjasama dengan iran dan bebas ormas asing dalam negeri RI,"['rakyat', 'kritikan', 'kena', 'kebijakan', 'presiden', 'kerjasama', 'dengan', 'iran', 'dan', 'bebas', 'ormas', 'asing', 'dalam', 'negeri', 'RI']","['rakyat', 'kritikan', 'kena', 'kebijakan', 'presiden', 'kerjasama', 'bebas', 'dalam']","['dengan', 'dan']","['iran', 'ormas', 'asing', 'negeri', 'RI']"
100,2016-12-20T04:46:41.000Z,berantas kebijakan sewenang wenang pak allahuakbar,berantas kebijakan wenang wenang pak allahuakbar,"['berantas', 'kebijakan', 'wenang', 'wenang', 'pak', 'allahuakbar']",['kebijakan'],[],"['berantas', 'wenang', 'wenang', 'pak', 'allahuakbar']"
101,2016-12-20T04:39:14.000Z,Ketua dan Para Wakil Ketua DPR RI PERLUNYA RUU PELAPORAN KEUANGAN UNTUK DUNIA BISNIS USAHA DI via,ketua dan para wakil ketua DPR RI PERLU RUU LAPOR UANG UNTUK DUNIA BISNIS USAHA DI via,"['ketua', 'dan', 'para', 'wakil', 'ketua', 'DPR', 'RI', 'PERLU', 'RUU', 'LAPOR', 'UANG', 'UNTUK', 'DUNIA', 'BISNIS', 'USAHA', 'DI', 'via']","['para', 'wakil', 'DPR', 'PERLU', 'RUU', 'LAPOR', 'DUNIA', 'BISNIS', 'USAHA']","['dan', 'UNTUK', 'DI']","['ketua', 'ketua', 'RI', 'UANG', 'via']"
102,2016-12-19T23:57:42.000Z,good permintaan DPR RI utk evaluasi kebijakan pemerinth bebas visa cumlaude,good minta DPR RI untuk evaluasi kebijakan pemerinth bebas visa cumlaude,"['good', 'minta', 'DPR', 'RI', 'untuk', 'evaluasi', 'kebijakan', 'pemerinth', 'bebas', 'visa', 'cumlaude']","['good', 'minta', 'DPR', 'kebijakan', 'bebas']",['untuk'],"['RI', 'evaluasi', 'pemerinth', 'visa', 'cumlaude']"
